File name	totalGo	correctGo	totalStop	correctStop	%INHIB	%AUS	GENERAL	SSD	RT	SSRT	SUBJECT	SESSION
HCT-elder-pre-4-23.txt	96,000000	95,000000	32,000000	29,000000	90,625000	1,041667	0,966390	482,758621	788,114583	305,355963	4,000000	23,000000
SST-elder-4-1.txt	96,000000	86,000000	32,000000	27,000000	84,375000	10,416667	0,860840	466,666667	732,635417	265,968750	4,000000	2,000000
sst-1-1.txt	96,000000	91,000000	32,000000	12,000000	37,500000	5,208333	0,799805	108,333333	489,604167	381,270833	1,000000	1,000000
sst-2-1.txt	96,000000	77,000000	32,000000	17,000000	53,125000	19,791667	0,708089	370,588235	527,906250	157,318015	2,000000	1,000000
sst-3-1.txt	96,000000	89,000000	32,000000	15,000000	46,875000	7,291667	0,803955	206,666667	570,072917	363,406250	3,000000	1,000000
sst-4-1.txt	96,000000	87,000000	32,000000	16,000000	50,000000	9,375000	0,792969	300,000000	602,718750	302,718750	4,000000	1,000000
Resultado	96,000000 +- 0,000000	87,500000 +- 5,530220	32,000000 +- 0,000000	19,333333 +- 6,342099	60,416667 +- 19,819060	8,854167 +- 5,760646	0,822008 +- 0,078521	322,502254 +- 134,517845	618,508681 +- 107,402354	296,006427 +- 73,123140	3,000000 +- 1,154701	4,833333 +- 8,132582
