C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	Começo da gravação	2016-04-06T10:44:00Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	   	2016-04-06T10:43:59Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	   	2016-04-06T10:43:59Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	   	2016-04-06T10:43:59Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	 BACKGROUND TEST  	2016-04-06T10:43:59Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	 Linha de base  	2016-04-06T10:44:05Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	 Linha de base  	2016-04-06T10:47:05Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	 Linha de base  	2016-04-06T10:59:27Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\HDO-1-1.edf	 Linha de base  	2016-04-06T11:02:14Z
