C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-1.edf	Começo da gravação	2016-05-19T15:55:53Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-1.edf	   	2016-05-19T15:55:52Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-1.edf	   	2016-05-19T15:55:52Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-1.edf	 BACKGROUND TEST  	2016-05-19T15:55:52Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-1.edf	 Linha de base  	2016-05-19T15:55:55Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-1.edf	 Linha de base  	2016-05-19T15:59:16Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-1.edf	 Linha de base  	2016-05-19T16:14:42Z
