C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-23.edf	Começo da gravação	2016-07-19T11:03:51Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-23.edf	   	2016-07-19T11:03:50Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-23.edf	   	2016-07-19T11:03:50Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-23.edf	 BACKGROUND TEST  	2016-07-19T11:03:50Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-23.edf	 Linha de base  	2016-07-19T11:03:54Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\MLSGB-5-23.edf	 Linha de base  	2016-07-19T11:16:14Z
