C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	Começo da gravação	2016-07-12T17:12:20Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	   	2016-07-12T17:12:19Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	   	2016-07-12T17:12:19Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	   	2016-07-12T17:12:19Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	   	2016-07-12T17:12:19Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	 BACKGROUND TEST  	2016-07-12T17:12:19Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	 Linha de base  	2016-07-12T17:12:22Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	 Linha de base  	2016-07-12T17:25:25Z
C:\Pesquisadores\TreinoCognitivo\EEG\edf\TPP-3-23.edf	 Linha de base  	2016-07-12T17:28:44Z
