data/edf/linhadebase.edf.edf;samplingrate;200
data/edf/linhadebase.edf.edf;Record;2015-11-30T11:04:04Z
data/edf/linhadebase.edf.edf;   ;2015-11-30T11:04:04Z
data/edf/linhadebase.edf.edf;   ;2015-11-30T11:04:04Z
data/edf/linhadebase.edf.edf; BACKGROUND TEST  ;2015-11-30T11:04:04Z
data/edf/linhadebase.edf.edf; Linha de base  ;2015-11-30T11:04:08Z
data/edf/linhadebase.edf.edf; Linha de base  ;2015-11-30T11:04:11Z
data/edf/linhadebase.edf.edf; Linha de base  ;2015-11-30T11:04:13Z
